00199;0.703461;0.179675
00200;0.487771;0.006909
00201;0.547211;0.676733
00202;0.046468;0.382653
00203;0.741719;0.167833
00204;0.230100;0.441204
00205;0.962651;0.332598
00206;0.918390;0.854736
00207;0.411084;0.653345
00208;0.378086;0.630343
00209;0.978084;0.656482
00210;0.297653;0.125827
00211;0.357580;0.103519
00212;0.342614;0.434765
00213;0.255902;0.919588
00214;0.186061;0.940399
00215;0.968703;0.189038
00216;0.705138;0.347266
00217;0.004035;0.594583
00218;0.869381;0.256543
00219;0.604609;0.593369
00220;0.873589;0.916399
00221;0.508653;0.590748
00222;0.989761;0.117037
00223;0.702352;0.885924
00224;0.945543;0.705110
00225;0.219871;0.269278
00226;0.213270;0.701707
00227;0.142436;0.057503
00228;0.342121;0.207686
00229;0.131525;0.936894
00230;0.932389;0.015655
00231;0.806391;0.572408
00232;0.110532;0.739821
00233;0.835923;0.551448
00234;0.836873;0.398358
00235;0.318506;0.832481
00236;0.728062;0.725311
00237;0.619628;0.745668
00238;0.248594;0.416191
00239;0.686674;0.461961
00240;0.511772;0.707788
00241;0.489493;0.449099
00242;0.388038;0.305043
00243;0.450147;0.261042
00244;0.205184;0.704377
00245;0.494439;0.482983
00246;0.499135;0.297449
00247;0.067640;0.210989
00248;0.956577;0.027258
00249;0.310617;0.328258
00250;0.938160;0.143043
00251;0.652257;0.490837
00252;0.783653;0.809695
00253;0.341835;0.767461
00254;0.506102;0.845138
00255;0.680160;0.343894
00256;0.044924;0.952205
00257;0.401945;0.911296
00258;0.337891;0.203493
00259;0.131607;0.403447
00260;0.630353;0.083098
00261;0.398088;0.484938
00262;0.193935;0.644613
00263;0.185371;0.831520
00264;0.055549;0.253503
00265;0.021122;0.813723
00266;0.419615;0.526772
00267;0.813980;0.321745
00268;0.153911;0.933791
00269;0.366644;0.723874
00270;0.630373;0.210684
00271;0.883895;0.943442
00272;0.562869;0.900143
00273;0.304815;0.605681
00274;0.999105;0.056504
00275;0.717554;0.897305
00276;0.906121;0.180852
00277;0.364686;0.819667
00278;0.898763;0.705459
00279;0.996971;0.607167
00280;0.824910;0.421991
00281;0.786944;0.258044
00282;0.883727;0.621057
00283;0.476293;0.633214
00284;0.425470;0.010772
00285;0.563688;0.723148
00286;0.678409;0.433022
00287;0.112600;0.787045
00288;0.048835;0.170096
00289;0.257638;0.510235
00290;0.142133;0.841266
00291;0.944561;0.171394
00292;0.230496;0.060754
00293;0.106381;0.917048
00294;0.503115;0.806563
00295;0.100299;0.272724
00296;0.715565;0.678729
00297;0.107967;0.471950
00298;0.691871;0.627626
00299;0.089383;0.374726
00300;0.739465;0.864318
00301;0.908688;0.881434
00302;0.142248;0.872616
00303;0.842794;0.242941
00304;0.607699;0.179605
00305;0.492161;0.570611
00306;0.921816;0.472004
00307;0.326049;0.375620
00308;0.697581;0.675749
00309;0.452225;0.271565
00310;0.293809;0.621366
00311;0.823011;0.914907
00312;0.973157;0.764532
00313;0.055139;0.721267
00314;0.728854;0.804438
00315;0.831118;0.933614
00316;0.412944;0.398364
00317;0.866321;0.024650
00318;0.493017;0.531910
00319;0.104707;0.804368
00320;0.349028;0.014149
00321;0.525516;0.631056
00322;0.886192;0.876960
00323;0.787942;0.953020
00324;0.609073;0.995287
00325;0.809121;0.998851
00326;0.480428;0.589958
00327;0.522068;0.393073
00328;0.558407;0.332388
00329;0.033425;0.576906
00330;0.707456;0.901049
00331;0.955243;0.753114
00332;0.883016;0.236425
00333;0.212900;0.729987
00334;0.481752;0.635467
00335;0.974130;0.181721
00336;0.716693;0.231624
00337;0.087830;0.457124
00338;0.634147;0.398364
00339;0.651400;0.852854
00340;0.152107;0.758309
00341;0.174785;0.855536
00342;0.314134;0.325170
00343;0.055056;0.172537
00344;0.399008;0.288775
00345;0.730859;0.093038
00346;0.273465;0.449254
00347;0.748445;0.514877
00348;0.200438;0.165671
00349;0.702198;0.666043
00350;0.795862;0.901614
00351;0.366797;0.905329
00352;0.489352;0.019815
00353;0.953230;0.107835
00354;0.618864;0.893863
00355;0.520001;0.929152
00356;0.498879;0.986438
00357;0.896689;0.214474
00358;0.652343;0.960794
00359;0.077767;0.855041
00360;0.829683;0.861150
00361;0.810874;0.343522
00362;0.871307;0.625820
00363;0.880423;0.919320
00364;0.359362;0.478970
00365;0.498790;0.446464
00366;0.577395;0.154988
00367;0.566534;0.741184
00368;0.622510;0.265889
00369;0.502365;0.384030
00370;0.866378;0.481152
00371;0.309862;0.141822
00372;0.154315;0.887045
00373;0.178324;0.389972
00374;0.286460;0.485983
00375;0.477847;0.688204
00376;0.830910;0.044408
00377;0.845466;0.011154
00378;0.652184;0.591995
00379;0.463470;0.476866
00380;0.305524;0.566322
00381;0.279719;0.552831
00382;0.722751;0.157012
00383;0.433515;0.327370
00384;0.419413;0.074437
00385;0.988664;0.928212
00386;0.547188;0.740862
00387;0.247951;0.107469
00388;0.709667;0.167961
00389;0.572148;0.097303
00390;0.889894;0.736249
00391;0.804038;0.361610
00392;0.675170;0.820823
00393;0.561120;0.493430
00394;0.167595;0.420917
00395;0.625071;0.019573
00396;0.276322;0.140626
00397;0.450733;0.505732
00398;0.336676;0.996199
00399;0.629917;0.810219
00400;0.265864;0.776230
00401;0.482115;0.082102
00402;0.999682;0.064500
00403;0.064714;0.109529
00404;0.071332;0.557991
00405;0.154690;0.851392
00406;0.951559;0.350103
00407;0.326131;0.900562
00408;0.995421;0.975170
00409;0.162785;0.524702
00410;0.846701;0.972644
00411;0.429616;0.591883
00412;0.903859;0.382829
00413;0.301700;0.438970
00414;0.304496;0.171848
00415;0.594633;0.120077
00416;0.535414;0.155781
00417;0.683200;0.862072
00418;0.961359;0.131436
00419;0.736238;0.689818
00420;0.467730;0.111744
00421;0.216026;0.716324
00422;0.236873;0.211766
00423;0.232767;0.207964
00424;0.890348;0.678016
00425;0.921858;0.836961
00426;0.551439;0.530495
00427;0.934649;0.308401
00428;0.092802;0.573708
00429;0.645449;0.862286
00430;0.755540;0.110014
00431;0.912003;0.094616
00432;0.168398;0.816494
00433;0.233096;0.429260
00434;0.595399;0.217425
00435;0.576904;0.119274
00436;0.355113;0.154315
00437;0.698585;0.163219
00438;0.636794;0.921615
00439;0.277205;0.324287
00440;0.745511;0.740422
00441;0.135492;0.017298
00442;0.717130;0.625835
00443;0.850242;0.442282
00444;0.378174;0.028833
00445;0.329435;0.314941
00446;0.488891;0.601329
00447;0.707899;0.510423
00448;0.095548;0.153575
00449;0.271616;0.657494
00450;0.751545;0.335016
00451;0.723103;0.530030
00452;0.161778;0.282192
00453;0.036980;0.711649
00454;0.720121;0.208075
00455;0.125178;0.830075
00456;0.124874;0.789342
00457;0.342324;0.633299
00458;0.766089;0.866329
00459;0.999533;0.462602
00460;0.598160;0.626177
00461;0.033005;0.152725
00462;0.565633;0.754592
00463;0.774832;0.112764
00464;0.721265;0.871674
00465;0.907661;0.018216
00466;0.115670;0.201277
00467;0.007780;0.199126
00468;0.783237;0.050730
00469;0.470272;0.443679
00470;0.206157;0.440090
00471;0.651566;0.704205
00472;0.460324;0.926757
00473;0.594119;0.232043
00474;0.887164;0.225237
00475;0.867849;0.334646
00476;0.774922;0.103190
00477;0.633049;0.650971
00478;0.475624;0.117582
00479;0.858045;0.030956
00480;0.394288;0.100409
00481;0.472023;0.594648
00482;0.582719;0.467103
00483;0.107350;0.553393
00484;0.510038;0.351423
00485;0.514690;0.182712
00486;0.290997;0.246655
00487;0.686213;0.194582
00488;0.058387;0.959095
00489;0.177485;0.001610
00490;0.282126;0.162728
00491;0.880877;0.252703
00492;0.973255;0.596833
00493;0.069767;0.322017
00494;0.142442;0.282720
00495;0.142426;0.335751
00496;0.936933;0.143787
00497;0.512020;0.370715
00498;0.943482;0.596265
00499;0.610634;0.383142
00500;0.039071;0.107735
00501;0.373825;0.891755
00502;0.671257;0.666399
00503;0.630195;0.447224
00504;0.415345;0.371216
00505;0.013025;0.530963
00506;0.746996;0.519229
00507;0.509765;0.707000
00508;0.647490;0.590477
00509;0.077675;0.097105
00510;0.534342;0.637950
00511;0.174799;0.580578
00512;0.926992;0.934486
00513;0.406729;0.348022
00514;0.667399;0.941481
00515;0.090612;0.752996
00516;0.498557;0.072907
00517;0.263497;0.812763
00518;0.174658;0.898445
00519;0.697231;0.751683
00520;0.307016;0.118094
00521;0.853231;0.033493
00522;0.089512;0.083860
00523;0.265902;0.012499
00524;0.265883;0.961545
00525;0.471406;0.015428
00526;0.961301;0.796470
00527;0.583005;0.314245
00528;0.295341;0.457707
00529;0.756435;0.676260
00530;0.397967;0.542612
00531;0.793862;0.879367
00532;0.530574;0.986169
00533;0.462228;0.484312
00534;0.204148;0.354027
00535;0.475658;0.949758
00536;0.273092;0.380208
00537;0.560683;0.970726
00538;0.494680;0.013039
00539;0.051606;0.011109
00540;0.855666;0.867142
00541;0.154775;0.954987
00542;0.277731;0.772844
00543;0.315539;0.370499
00544;0.812407;0.788068
00545;0.190571;0.076322
00546;0.651684;0.169992
00547;0.953102;0.896050
00548;0.365355;0.202152
00549;0.918291;0.436448
00550;0.123258;0.376006
00551;0.094596;0.999949
00552;0.161959;0.404976
00553;0.258585;0.273842
00554;0.723747;0.723333
00555;0.456223;0.357858
00556;0.276122;0.946976
00557;0.396164;0.087460
00558;0.625538;0.311728
00559;0.045353;0.337157
00560;0.658690;0.780201
00561;0.959150;0.145357
00562;0.724378;0.375428
00563;0.619827;0.991192
00564;0.922808;0.017247
00565;0.261588;0.330879
00566;0.622844;0.485972
00567;0.978931;0.375160
00568;0.459845;0.664236
00569;0.410104;0.929444
00570;0.367903;0.522422
00571;0.850448;0.018722
00572;0.008621;0.961550
00573;0.274810;0.640711
00574;0.879702;0.889573
00575;0.899749;0.740087
00576;0.617467;0.123253
00577;0.109852;0.560542
00578;0.798506;0.173309
00579;0.316622;0.630701
00580;0.906801;0.945198
00581;0.909567;0.103872
00582;0.904234;0.576900
00583;0.980783;0.694536
00584;0.792510;0.713876
00585;0.016659;0.394705
00586;0.290780;0.733491
00587;0.781502;0.254573
00588;0.959683;0.476099
00589;0.066485;0.814229
00590;0.066973;0.856016
00591;0.348941;0.423372
00592;0.268943;0.792554
00593;0.414451;0.969609
00594;0.129136;0.426326
00595;0.293467;0.224138
00596;0.924809;0.977505
00597;0.639686;0.662041
00598;0.332430;0.670890
00599;0.946697;0.101435
00600;0.663875;0.593663
00601;0.979619;0.149857
00602;0.323762;0.987719
00603;0.856175;0.628798
00604;0.619145;0.014815
00605;0.205651;0.211298
00606;0.507666;0.131316
00607;0.504437;0.078279
00608;0.245087;0.772771
00609;0.979257;0.178278
00610;0.663639;0.630364
00611;0.406878;0.687064
00612;0.562816;0.692671
00613;0.196018;0.990046
00614;0.471149;0.375093
00615;0.240782;0.887448
00616;0.254336;0.045239
00617;0.345446;0.095327
00618;0.099431;0.633089
00619;0.402663;0.399376
00620;0.332301;0.271705
00621;0.503211;0.669402
00622;0.849557;0.937398
00623;0.590147;0.091006
00624;0.130189;0.847908
00625;0.693638;0.770062
00626;0.906732;0.081298
00627;0.979219;0.372656
00628;0.843685;0.789719
00629;0.858159;0.542443
00630;0.155386;0.803741
00631;0.853570;0.195411
00632;0.909160;0.236947
00633;0.691386;0.526642
00634;0.760594;0.970222
00635;0.901654;0.390351
00636;0.152970;0.212653
00637;0.177513;0.416282
00638;0.313042;0.583427
00639;0.129074;0.585795
00640;0.207994;0.246258
00641;0.941691;0.753406
00642;0.996745;0.198715
00643;0.567093;0.483643
00644;0.757349;0.397253
00645;0.388365;0.114511
00646;0.067654;0.771710
00647;0.900768;0.808674
00648;0.528376;0.513029
00649;0.681714;0.653273
00650;0.173601;0.157075
00651;0.247256;0.276521
00652;0.201535;0.646295
00653;0.534235;0.508774
00654;0.865009;0.614982
00655;0.102908;0.799758
00656;0.549436;0.985500
00657;0.394086;0.254058
00658;0.090677;0.959765
00659;0.921260;0.276478
00660;0.427189;0.741133
00661;0.013933;0.027253
00662;0.291186;0.480327
00663;0.510992;0.858879
00664;0.920288;0.911635
00665;0.800216;0.722456
00666;0.639566;0.738772
00667;0.322305;0.423799
00668;0.546231;0.492277
00669;0.489344;0.865783
00670;0.254671;0.049692
00671;0.617566;0.199276
00672;0.603170;0.848008
00673;0.665474;0.503500
00674;0.894581;0.383099
00675;0.511438;0.642121
00676;0.660467;0.348915
00677;0.461735;0.367995
00678;0.703926;0.315696
00679;0.905832;0.567407
00680;0.908929;0.526013
00681;0.887480;0.131640
00682;0.673208;0.316030
00683;0.849137;0.955315
00684;0.703341;0.507249
00685;0.233104;0.023343
00686;0.703985;0.005083
00687;0.915617;0.524236
00688;0.747087;0.842608
00689;0.096438;0.994796
00690;0.461806;0.368351
00691;0.235389;0.197075
00692;0.713542;0.850085
00693;0.101150;0.748395
00694;0.322867;0.560144
00695;0.549595;0.145625
00696;0.583107;0.212783
00697;0.748059;0.571679
00698;0.084361;0.501252
00699;0.711997;0.101161
00700;0.589859;0.264364
00701;0.741649;0.345310
00702;0.455129;0.329795
00703;0.570714;0.776227
00704;0.031912;0.656658
00705;0.954149;0.375077
00706;0.509782;0.715197
00707;0.983314;0.637229
00708;0.912054;0.016775
00709;0.422103;0.630749
00710;0.163617;0.664664
00711;0.676684;0.045976
00712;0.771072;0.536126
00713;0.953286;0.819267
00714;0.153183;0.121651
00715;0.932845;0.161433
00716;0.301631;0.759982
00717;0.685148;0.699726
00718;0.496017;0.117540
00719;0.288981;0.988626
00720;0.614687;0.615380
00721;0.119541;0.552500
00722;0.232775;0.083942
00723;0.325173;0.131907
00724;0.515138;0.406428
00725;0.971001;0.010678
00726;0.951892;0.709163
00727;0.446011;0.061979
00728;0.307271;0.192611
00729;0.451703;0.261892
00730;0.728162;0.998874
00731;0.096453;0.400312
00732;0.101184;0.981420
00733;0.469007;0.430112
00734;0.186209;0.817125
00735;0.841689;0.345339
00736;0.593915;0.792843
00737;0.724991;0.492218
00738;0.397549;0.282215
00739;0.847477;0.869597
00740;0.998934;0.879884
00741;0.343189;0.436712
00742;0.207508;0.267344
00743;0.046639;0.183599
00744;0.665235;0.790807
00745;0.681194;0.119562
00746;0.208534;0.042049
00747;0.010065;0.683833
00748;0.201286;0.683351
00749;0.575097;0.114302
00750;0.178163;0.117972
00751;0.408171;0.072264
00752;0.230264;0.189746
00753;0.497240;0.633340
00754;0.602510;0.352162
00755;0.519184;0.111252
00756;0.616329;0.375633
00757;0.188432;0.778647
00758;0.593667;0.474624
00759;0.339067;0.322242
00760;0.373647;0.167047
00761;0.781645;0.143617
00762;0.888016;0.599908
00763;0.563731;0.932814
00764;0.389343;0.283762
00765;0.535313;0.922653
00766;0.569998;0.240019
00767;0.523378;0.873378
00768;0.092255;0.012891
00769;0.461807;0.029612
00770;0.028785;0.775165
00771;0.083259;0.096301
00772;0.645568;0.552992
00773;0.609512;0.580764
00774;0.117004;0.468156
00775;0.981181;0.183897
00776;0.852295;0.387283
00777;0.020522;0.023548
00778;0.485119;0.091418
00779;0.406290;0.512014
00780;0.738985;0.103144
00781;0.110466;0.460740
00782;0.404932;0.613202
00783;0.679449;0.007350
00784;0.792028;0.135464
00785;0.250857;0.564686
00786;0.484118;0.925683
00787;0.547763;0.412494
00788;0.985891;0.479240
00789;0.402232;0.212728
00790;0.696392;0.331993
00791;0.876486;0.027547
00792;0.029720;0.602764
00793;0.874472;0.459860
00794;0.905702;0.433301
00795;0.377311;0.728278
00796;0.404812;0.276723
00797;0.814697;0.146548
00798;0.748401;0.575319
00799;0.554596;0.797110
00800;0.019930;0.751515
00801;0.482081;0.920649
00802;0.174281;0.538086
00803;0.211260;0.059551
00804;0.252318;0.877251
00805;0.185666;0.351593
00806;0.669768;0.252563
00807;0.982677;0.095238
00808;0.471111;0.352923
00809;0.950204;0.902290
00810;0.190324;0.752220
00811;0.320321;0.713847
00812;0.557368;0.775958
00813;0.194038;0.733499
00814;0.225606;0.370274
00815;0.309336;0.220922
00816;0.082198;0.698592
00817;0.169520;0.397663
00818;0.565048;0.377093
00819;0.164099;0.987364
00820;0.789733;0.641271
00821;0.305072;0.701899
00822;0.136087;0.753058
00823;0.091269;0.194929
00824;0.997851;0.616267
00825;0.391384;0.473331
00826;0.687793;0.184404
00827;0.310571;0.963463
00828;0.093806;0.668538
00829;0.731775;0.649701
00830;0.862967;0.117674
00831;0.960558;0.783595
00832;0.329698;0.556105
00833;0.240704;0.059373
00834;0.021833;0.800198
00835;0.411980;0.469640
00836;0.885817;0.366083
00837;0.050274;0.315256
00838;0.680798;0.083202
00839;0.410333;0.078629
00840;0.515063;0.751134
00841;0.212209;0.907699
00842;0.574374;0.874932
00843;0.676811;0.701911
00844;0.994786;0.406121
00845;0.024909;0.096633
00846;0.486216;0.584892
00847;0.966567;0.543129
00848;0.342052;0.573141
00849;0.540336;0.929681
00850;0.404907;0.771181
00851;0.710327;0.804025
00852;0.494464;0.200970
00853;0.876883;0.606903
00854;0.585085;0.394299
00855;0.508758;0.187907
00856;0.482930;0.818209
00857;0.597409;0.127522
00858;0.870212;0.909553
00859;0.387504;0.898110
00860;0.930142;0.147692
00861;0.361763;0.788541
00862;0.791590;0.006306
00863;0.972617;0.536715
00864;0.324614;0.160020
00865;0.851175;0.012686
00866;0.589963;0.539976
00867;0.749862;0.850367
00868;0.795366;0.212191
00869;0.354372;0.918757
00870;0.257813;0.218137
00871;0.046039;0.646059
00872;0.492237;0.641045
00873;0.783509;0.037109
00874;0.023934;0.494473
00875;0.510064;0.618055
00876;0.262768;0.826034
00877;0.346375;0.616114
00878;0.700856;0.778920
00879;0.659681;0.503712
00880;0.425933;0.697806
00881;0.782748;0.655195
00882;0.003946;0.407410
00883;0.600298;0.155700
00884;0.938994;0.195249
00885;0.338433;0.406419
00886;0.220268;0.759859
00887;0.494378;0.898588
00888;0.127289;0.050362
00889;0.249969;0.894160
00890;0.721856;0.779032
00891;0.831378;0.356104
00892;0.946615;0.929570
00893;0.638607;0.206739
00894;0.532943;0.306580
00895;0.511840;0.792323
00896;0.166206;0.212059
00897;0.959894;0.921059
00898;0.126463;0.709324
00899;0.655451;0.479279
00900;0.443204;0.328778
00901;0.540326;0.894330
00902;0.803359;0.444747
00903;0.336477;0.006044
00904;0.961802;0.851643
00905;0.224228;0.988640
00906;0.107189;0.826872
00907;0.704617;0.545702
00908;0.025454;0.328292
00909;0.725801;0.090042
00910;0.785144;0.340395
00911;0.010842;0.512475
00912;0.373853;0.249215
00913;0.622950;0.573209
00914;0.764466;0.161625
00915;0.700423;0.700272
00916;0.281454;0.212462
00917;0.038090;0.296066
00918;0.811889;0.145443
00919;0.232595;0.380249
00920;0.601431;0.986050
00921;0.322386;0.250274
00922;0.753782;0.823221
00923;0.206632;0.080398
00924;0.534462;0.669069
00925;0.355716;0.983195
00926;0.797541;0.482506
00927;0.143068;0.495633
00928;0.542984;0.982682
00929;0.652639;0.560830
00930;0.102337;0.082527
00931;0.491921;0.777077
00932;0.991670;0.469771
00933;0.650143;0.848772
00934;0.200603;0.912913
00935;0.700328;0.487251
00936;0.798639;0.893782
00937;0.181983;0.755369
00938;0.334810;0.387748
00939;0.212318;0.535782
00940;0.739514;0.715746
00941;0.405412;0.362743
00942;0.295152;0.973441
00943;0.043445;0.866975
00944;0.031096;0.530582
00945;0.617929;0.160986
00946;0.611546;0.782296
00947;0.597887;0.683448
00948;0.872189;0.609905
00949;0.708877;0.728329
00950;0.530482;0.448203
00951;0.894399;0.832162
00952;0.461254;0.903955
00953;0.167859;0.287997
00954;0.815733;0.793033
00955;0.418133;0.602014
00956;0.225250;0.287433
00957;0.014097;0.931770
00958;0.113849;0.695090
00959;0.467894;0.879920
00960;0.618819;0.273494
00961;0.055448;0.435924
00962;0.978295;0.472272
00963;0.235266;0.263500
00964;0.435239;0.323726
00965;0.566061;0.342943
00966;0.610059;0.023290
00967;0.678510;0.557520
00968;0.924099;0.146056
00969;0.417145;0.576494
00970;0.006543;0.351548
00971;0.634959;0.908042
00972;0.223318;0.463232
00973;0.460086;0.388705
00974;0.566894;0.503523
00975;0.695970;0.608265
00976;0.522056;0.861657
00977;0.191925;0.300653
00978;0.853522;0.891922
00979;0.838537;0.808573
00980;0.948234;0.750883
00981;0.613610;0.891261
00982;0.533389;0.381406
00983;0.004348;0.618087
00984;0.423566;0.581161
00985;0.327280;0.514234
00986;0.646583;0.773951
00987;0.492843;0.364305
00988;0.414465;0.304618
00989;0.680511;0.945703
00990;0.429715;0.933546
00991;0.617074;0.280259
00992;0.072443;0.007989
00993;0.375685;0.762318
00994;0.758350;0.523718
00995;0.824812;0.038255
00996;0.041555;0.003108
00997;0.013531;0.246281
00998;0.198620;0.467140
00999;0.301446;0.961171
01000;0.049283;0.461679
01001;0.590626;0.492957
01002;0.871131;0.417137
01003;0.281136;0.147549
01004;0.709172;0.441397
01005;0.223508;0.763661
01006;0.244523;0.908348
01007;0.083288;0.997573
01008;0.047466;0.619749
01009;0.790498;0.406150
01010;0.158093;0.346618
01011;0.364409;0.645477
01012;0.296143;0.668698
01013;0.224023;0.684473
01014;0.104310;0.322493
01015;0.705050;0.333860
01016;0.924598;0.285805
01017;0.133614;0.361006
01018;0.499474;0.069928
01019;0.236549;0.997699
01020;0.373472;0.451436
01021;0.520895;0.340184
01022;0.216617;0.094490
01023;0.561876;0.356395
01024;0.096514;0.868405
01025;0.195781;0.380854
01026;0.570301;0.919652
01027;0.723078;0.408405
01028;0.538636;0.499171
01029;0.625364;0.171333
01030;0.291755;0.651182
01031;0.949370;0.092461
01032;0.629393;0.446663
01033;0.943623;0.992761
01034;0.562059;0.700915
01035;0.851868;0.257142
01036;0.309438;0.389062
01037;0.726287;0.661733
01038;0.362628;0.227144
01039;0.953626;0.719349
01040;0.725035;0.044447
01041;0.465187;0.313641
